disease_j,disease_k,disease_l,evidence_tier,n_valid,n_joint_events,triplet_prevalence,O,E,OE_ratio,OE_ci_lo,OE_ci_hi,OE_ci_method,OE_excludes_1,auc_joint,auc_ci_lo,auc_ci_hi,auc_age_only,auc_gain_over_age,beats_age_baseline,brier_joint
COPD,Chronic Kidney Disease,Cancer Prostate,suppressed,7316,,,,0.83,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Cancer Other,suppressed,7125,,,,1.13,,,,,,,,,,,,
COPD,Chronic Kidney Disease,Anxiety,suppressed,7481,,,,0.59,,,,,,,,,,,,
COPD,Chronic Liver Disease,Depression,suppressed,7391,,,,0.22,,,,,,,,,,,,
COPD,Chronic Liver Disease,Substance Use Disorder,suppressed,7759,,,,0.27,,,,,,,,,,,,
COPD,Chronic Liver Disease,Osteoarthritis,suppressed,6825,,,,0.86,,,,,,,,,,,,
COPD,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,7707,,,,0.07,,,,,,,,,,,,
COPD,Chronic Liver Disease,Osteoporosis,suppressed,7720,,,,0.1,,,,,,,,,,,,
COPD,Chronic Liver Disease,Hypothyroidism,suppressed,7613,,,,0.09,,,,,,,,,,,,
COPD,Chronic Liver Disease,Sleep Apnea,suppressed,7731,,,,0.32,,,,,,,,,,,,
COPD,Chronic Liver Disease,Cancer Lung,suppressed,7813,,,,0.15,,,,,,,,,,,,
COPD,Chronic Liver Disease,Cancer Colorectal,suppressed,7729,,,,0.13,,,,,,,,,,,,
COPD,Chronic Liver Disease,Cancer Prostate,suppressed,7574,,,,0.29,,,,,,,,,,,,
COPD,Chronic Liver Disease,Cancer Other,suppressed,7358,,,,0.43,,,,,,,,,,,,
COPD,Chronic Liver Disease,Anxiety,suppressed,7749,,,,0.25,,,,,,,,,,,,
COPD,Depression,Substance Use Disorder,suppressed,7686,,,,0.4,,,,,,,,,,,,
COPD,Depression,Osteoarthritis,suppressed,6779,,,,1.36,,,,,,,,,,,,
COPD,Depression,Rheumatoid Arthritis,suppressed,7654,,,,0.12,,,,,,,,,,,,
COPD,Depression,Osteoporosis,suppressed,7663,,,,0.19,,,,,,,,,,,,
COPD,Depression,Hypothyroidism,suppressed,7550,,,,0.15,,,,,,,,,,,,
COPD,Depression,Sleep Apnea,suppressed,7675,,,,0.38,,,,,,,,,,,,
COPD,Depression,Cancer Lung,suppressed,7752,,,,0.26,,,,,,,,,,,,
COPD,Depression,Cancer Colorectal,suppressed,7660,,,,0.21,,,,,,,,,,,,
COPD,Depression,Cancer Prostate,suppressed,7521,,,,0.5,,,,,,,,,,,,
COPD,Depression,Cancer Other,suppressed,7292,,,,0.68,,,,,,,,,,,,
COPD,Depression,Anxiety,suppressed,7720,,,,0.43,,,,,,,,,,,,
COPD,Substance Use Disorder,Osteoarthritis,suppressed,7093,,,,1.47,,,,,,,,,,,,
COPD,Substance Use Disorder,Rheumatoid Arthritis,suppressed,8010,,,,0.13,,,,,,,,,,,,
COPD,Substance Use Disorder,Osteoporosis,suppressed,8026,,,,0.21,,,,,,,,,,,,
COPD,Substance Use Disorder,Hypothyroidism,suppressed,7906,,,,0.14,,,,,,,,,,,,
COPD,Substance Use Disorder,Sleep Apnea,suppressed,8034,,,,0.36,,,,,,,,,,,,
COPD,Substance Use Disorder,Cancer Lung,suppressed,8123,,,,0.33,,,,,,,,,,,,
COPD,Substance Use Disorder,Cancer Colorectal,suppressed,8028,,,,0.27,,,,,,,,,,,,
COPD,Substance Use Disorder,Cancer Prostate,suppressed,7875,,,,0.54,,,,,,,,,,,,
COPD,Substance Use Disorder,Cancer Other,suppressed,7645,,,,0.75,,,,,,,,,,,,
COPD,Substance Use Disorder,Anxiety,suppressed,8057,,,,0.4,,,,,,,,,,,,
COPD,Osteoarthritis,Rheumatoid Arthritis,suppressed,7074,,,,0.48,,,,,,,,,,,,
COPD,Osteoarthritis,Osteoporosis,suppressed,7082,,,,0.66,,,,,,,,,,,,
COPD,Osteoarthritis,Hypothyroidism,suppressed,6967,,,,0.64,,,,,,,,,,,,
COPD,Osteoarthritis,Sleep Apnea,suppressed,7093,,,,1.58,,,,,,,,,,,,
COPD,Osteoarthritis,Cancer Lung,suppressed,7158,,,,0.99,,,,,,,,,,,,
COPD,Osteoarthritis,Cancer Colorectal,suppressed,7075,,,,0.97,,,,,,,,,,,,
COPD,Osteoarthritis,Cancer Prostate,suppressed,6946,,,,2.32,,,,,,,,,,,,
COPD,Osteoarthritis,Cancer Other,suppressed,6740,,,,3.02,,,,,,,,,,,,
COPD,Osteoarthritis,Anxiety,suppressed,7101,,,,1.5,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Osteoporosis,suppressed,7994,,,,0.06,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Hypothyroidism,suppressed,7878,,,,0.05,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Sleep Apnea,suppressed,7996,,,,0.13,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Cancer Lung,suppressed,8084,,,,0.09,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Cancer Colorectal,suppressed,7991,,,,0.08,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Cancer Prostate,suppressed,7840,,,,0.19,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Cancer Other,suppressed,7604,,,,0.25,,,,,,,,,,,,
COPD,Rheumatoid Arthritis,Anxiety,suppressed,8017,,,,0.13,,,,,,,,,,,,
COPD,Osteoporosis,Hypothyroidism,suppressed,7889,,,,0.07,,,,,,,,,,,,
COPD,Osteoporosis,Sleep Apnea,suppressed,8015,,,,0.17,,,,,,,,,,,,
COPD,Osteoporosis,Cancer Lung,suppressed,8102,,,,0.15,,,,,,,,,,,,
COPD,Osteoporosis,Cancer Colorectal,suppressed,8007,,,,0.11,,,,,,,,,,,,
COPD,Osteoporosis,Cancer Prostate,suppressed,7863,,,,0.26,,,,,,,,,,,,
COPD,Osteoporosis,Cancer Other,suppressed,7622,,,,0.35,,,,,,,,,,,,
COPD,Osteoporosis,Anxiety,suppressed,8033,,,,0.2,,,,,,,,,,,,
COPD,Hypothyroidism,Sleep Apnea,suppressed,7898,,,,0.17,,,,,,,,,,,,
COPD,Hypothyroidism,Cancer Lung,suppressed,7982,,,,0.11,,,,,,,,,,,,
COPD,Hypothyroidism,Cancer Colorectal,suppressed,7887,,,,0.1,,,,,,,,,,,,
COPD,Hypothyroidism,Cancer Prostate,suppressed,7741,,,,0.25,,,,,,,,,,,,
COPD,Hypothyroidism,Cancer Other,suppressed,7512,,,,0.32,,,,,,,,,,,,
COPD,Hypothyroidism,Anxiety,suppressed,7916,,,,0.17,,,,,,,,,,,,
COPD,Sleep Apnea,Cancer Lung,suppressed,8110,,,,0.23,,,,,,,,,,,,
COPD,Sleep Apnea,Cancer Colorectal,suppressed,8014,,,,0.24,,,,,,,,,,,,
COPD,Sleep Apnea,Cancer Prostate,suppressed,7863,,,,0.51,,,,,,,,,,,,
COPD,Sleep Apnea,Cancer Other,suppressed,7633,,,,0.77,,,,,,,,,,,,
COPD,Sleep Apnea,Anxiety,suppressed,8046,,,,0.42,,,,,,,,,,,,
COPD,Cancer Lung,Cancer Colorectal,suppressed,8105,,,,0.17,,,,,,,,,,,,
COPD,Cancer Lung,Cancer Prostate,suppressed,7950,,,,0.38,,,,,,,,,,,,
COPD,Cancer Lung,Cancer Other,suppressed,7717,,,,0.51,,,,,,,,,,,,
COPD,Cancer Lung,Anxiety,suppressed,8131,,,,0.28,,,,,,,,,,,,
COPD,Cancer Colorectal,Cancer Prostate,suppressed,7856,,,,0.39,,,,,,,,,,,,
COPD,Cancer Colorectal,Cancer Other,suppressed,7642,,,,0.5,,,,,,,,,,,,
COPD,Cancer Colorectal,Anxiety,suppressed,8036,,,,0.24,,,,,,,,,,,,
COPD,Cancer Prostate,Cancer Other,suppressed,7486,,,,1.2,,,,,,,,,,,,
COPD,Cancer Prostate,Anxiety,suppressed,7885,,,,0.57,,,,,,,,,,,,
COPD,Cancer Other,Anxiety,suppressed,7651,,,,0.76,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Depression,suppressed,8748,,,,0.18,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Substance Use Disorder,suppressed,9158,,,,0.21,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Osteoarthritis,suppressed,8139,,,,0.79,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Rheumatoid Arthritis,suppressed,9133,,,,0.07,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Osteoporosis,suppressed,9145,,,,0.09,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Hypothyroidism,suppressed,9040,,,,0.09,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Sleep Apnea,suppressed,9167,,,,0.28,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Cancer Lung,suppressed,9255,,,,0.13,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Cancer Colorectal,suppressed,9155,,,,0.13,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Cancer Prostate,suppressed,8978,,,,0.29,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Cancer Other,suppressed,8735,,,,0.41,,,,,,,,,,,,
Chronic Kidney Disease,Chronic Liver Disease,Anxiety,suppressed,9175,,,,0.21,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Substance Use Disorder,suppressed,9042,,,,0.31,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Osteoarthritis,suppressed,8063,,,,1.22,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Rheumatoid Arthritis,suppressed,9035,,,,0.1,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Osteoporosis,suppressed,9039,,,,0.15,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Hypothyroidism,suppressed,8935,,,,0.13,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Sleep Apnea,suppressed,9061,,,,0.31,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Cancer Lung,suppressed,9144,,,,0.21,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Cancer Colorectal,suppressed,9037,,,,0.2,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Cancer Prostate,suppressed,8879,,,,0.48,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Cancer Other,suppressed,8626,,,,0.62,,,,,,,,,,,,
Chronic Kidney Disease,Depression,Anxiety,suppressed,9107,,,,0.36,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Osteoarthritis,suppressed,8419,,,,1.29,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Rheumatoid Arthritis,suppressed,9435,,,,0.11,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Osteoporosis,suppressed,9451,,,,0.16,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Hypothyroidism,suppressed,9338,,,,0.12,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Sleep Apnea,suppressed,9467,,,,0.29,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Cancer Lung,suppressed,9564,,,,0.25,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Cancer Colorectal,suppressed,9454,,,,0.24,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Cancer Prostate,suppressed,9277,,,,0.49,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Cancer Other,suppressed,9022,,,,0.68,,,,,,,,,,,,
Chronic Kidney Disease,Substance Use Disorder,Anxiety,suppressed,9481,,,,0.33,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Rheumatoid Arthritis,suppressed,8421,,,,0.48,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Osteoporosis,suppressed,8427,,,,0.61,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Hypothyroidism,suppressed,8313,,,,0.65,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Sleep Apnea,suppressed,8443,,,,1.38,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Cancer Lung,suppressed,8517,,,,0.89,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Cancer Colorectal,suppressed,8420,,,,1.04,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Cancer Prostate,suppressed,8280,,,,2.57,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Cancer Other,suppressed,8041,,,,3.18,,,,,,,,,,,,
Chronic Kidney Disease,Osteoarthritis,Anxiety,suppressed,8447,,,,1.4,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Osteoporosis,suppressed,9447,,,,0.05,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Hypothyroidism,suppressed,9334,,,,0.05,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Sleep Apnea,suppressed,9461,,,,0.11,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Cancer Lung,suppressed,9553,,,,0.08,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Cancer Colorectal,suppressed,9447,,,,0.08,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Cancer Prostate,suppressed,9273,,,,0.2,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Cancer Other,suppressed,9015,,,,0.25,,,,,,,,,,,,
Chronic Kidney Disease,Rheumatoid Arthritis,Anxiety,suppressed,9471,,,,0.12,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Hypothyroidism,suppressed,9347,,,,0.07,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Sleep Apnea,suppressed,9476,,,,0.15,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Cancer Lung,suppressed,9567,,,,0.12,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Cancer Colorectal,suppressed,9461,,,,0.11,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Cancer Prostate,suppressed,9296,,,,0.26,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Cancer Other,suppressed,9034,,,,0.33,,,,,,,,,,,,
Chronic Kidney Disease,Osteoporosis,Anxiety,suppressed,9486,,,,0.17,,,,,,,,,,,,
Chronic Kidney Disease,Hypothyroidism,Sleep Apnea,suppressed,9365,,,,0.15,,,,,,,,,,,,
Chronic Kidney Disease,Hypothyroidism,Cancer Lung,suppressed,9455,,,,0.1,,,,,,,,,,,,
Chronic Kidney Disease,Hypothyroidism,Cancer Colorectal,suppressed,9344,,,,0.11,,,,,,,,,,,,
Chronic Kidney Disease,Hypothyroidism,Cancer Prostate,suppressed,9179,,,,0.27,,,,,,,,,,,,
Chronic Kidney Disease,Hypothyroidism,Cancer Other,suppressed,8921,,,,0.34,,,,,,,,,,,,
Chronic Kidney Disease,Hypothyroidism,Anxiety,suppressed,9375,,,,0.15,,,,,,,,,,,,
Chronic Kidney Disease,Sleep Apnea,Cancer Lung,suppressed,9587,,,,0.2,,,,,,,,,,,,
Chronic Kidney Disease,Sleep Apnea,Cancer Colorectal,suppressed,9476,,,,0.22,,,,,,,,,,,,
Chronic Kidney Disease,Sleep Apnea,Cancer Prostate,suppressed,9304,,,,0.48,,,,,,,,,,,,
Chronic Kidney Disease,Sleep Apnea,Cancer Other,suppressed,9048,,,,0.7,,,,,,,,,,,,
Chronic Kidney Disease,Sleep Apnea,Anxiety,suppressed,9508,,,,0.35,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Lung,Cancer Colorectal,suppressed,9573,,,,0.16,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Lung,Cancer Prostate,suppressed,9397,,,,0.37,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Lung,Cancer Other,suppressed,9134,,,,0.48,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Lung,Anxiety,suppressed,9599,,,,0.24,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Colorectal,Cancer Prostate,suppressed,9290,,,,0.45,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Colorectal,Cancer Other,suppressed,9051,,,,0.55,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Colorectal,Anxiety,suppressed,9489,,,,0.23,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Prostate,Cancer Other,suppressed,8871,,,,1.35,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Prostate,Anxiety,suppressed,9318,,,,0.57,,,,,,,,,,,,
Chronic Kidney Disease,Cancer Other,Anxiety,suppressed,9059,,,,0.72,,,,,,,,,,,,
Chronic Liver Disease,Depression,Substance Use Disorder,suppressed,9478,,,,0.16,,,,,,,,,,,,
Chronic Liver Disease,Depression,Osteoarthritis,suppressed,8379,,,,0.46,,,,,,,,,,,,
Chronic Liver Disease,Depression,Rheumatoid Arthritis,suppressed,9436,,,,0.04,,,,,,,,,,,,
Chronic Liver Disease,Depression,Osteoporosis,suppressed,9442,,,,0.06,,,,,,,,,,,,
Chronic Liver Disease,Depression,Hypothyroidism,suppressed,9339,,,,0.05,,,,,,,,,,,,
Chronic Liver Disease,Depression,Sleep Apnea,suppressed,9484,,,,0.15,,,,,,,,,,,,
Chronic Liver Disease,Depression,Cancer Lung,suppressed,9565,,,,0.08,,,,,,,,,,,,
Chronic Liver Disease,Depression,Cancer Colorectal,suppressed,9454,,,,0.07,,,,,,,,,,,,
Chronic Liver Disease,Depression,Cancer Prostate,suppressed,9278,,,,0.16,,,,,,,,,,,,
Chronic Liver Disease,Depression,Cancer Other,suppressed,8992,,,,0.23,,,,,,,,,,,,
Chronic Liver Disease,Depression,Anxiety,suppressed,9533,,,,0.14,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Osteoarthritis,suppressed,8772,,,,0.56,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Rheumatoid Arthritis,suppressed,9892,,,,0.05,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Osteoporosis,suppressed,9908,,,,0.07,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Hypothyroidism,suppressed,9793,,,,0.06,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Sleep Apnea,suppressed,9941,,,,0.17,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Cancer Lung,suppressed,10041,,,,0.12,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Cancer Colorectal,suppressed,9927,,,,0.11,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Cancer Prostate,suppressed,9731,,,,0.21,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Cancer Other,suppressed,9445,,,,0.31,,,,,,,,,,,,
Chronic Liver Disease,Substance Use Disorder,Anxiety,suppressed,9957,,,,0.15,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Rheumatoid Arthritis,suppressed,8752,,,,0.17,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Osteoporosis,suppressed,8756,,,,0.22,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Hypothyroidism,suppressed,8643,,,,0.23,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Sleep Apnea,suppressed,8790,,,,0.64,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Cancer Lung,suppressed,8863,,,,0.31,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Cancer Colorectal,suppressed,8763,,,,0.35,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Cancer Prostate,suppressed,8602,,,,0.82,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Cancer Other,suppressed,8339,,,,1.09,,,,,,,,,,,,
Chronic Liver Disease,Osteoarthritis,Anxiety,suppressed,8790,,,,0.53,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Osteoporosis,suppressed,9875,,,,0.02,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Hypothyroidism,suppressed,9760,,,,0.02,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Sleep Apnea,suppressed,9900,,,,0.05,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Cancer Lung,suppressed,9997,,,,0.03,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Cancer Colorectal,suppressed,9886,,,,0.03,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Cancer Prostate,suppressed,9693,,,,0.06,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Cancer Other,suppressed,9402,,,,0.09,,,,,,,,,,,,
Chronic Liver Disease,Rheumatoid Arthritis,Anxiety,suppressed,9912,,,,0.05,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Hypothyroidism,suppressed,9770,,,,0.02,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Sleep Apnea,suppressed,9917,,,,0.07,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Cancer Lung,suppressed,10013,,,,0.04,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Cancer Colorectal,suppressed,9900,,,,0.04,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Cancer Prostate,suppressed,9718,,,,0.08,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Cancer Other,suppressed,9422,,,,0.12,,,,,,,,,,,,
Chronic Liver Disease,Osteoporosis,Anxiety,suppressed,9927,,,,0.07,,,,,,,,,,,,
Chronic Liver Disease,Hypothyroidism,Sleep Apnea,suppressed,9802,,,,0.07,,,,,,,,,,,,
Chronic Liver Disease,Hypothyroidism,Cancer Lung,suppressed,9898,,,,0.03,,,,,,,,,,,,
Chronic Liver Disease,Hypothyroidism,Cancer Colorectal,suppressed,9783,,,,0.04,,,,,,,,,,,,
Chronic Liver Disease,Hypothyroidism,Cancer Prostate,suppressed,9599,,,,0.09,,,,,,,,,,,,
Chronic Liver Disease,Hypothyroidism,Cancer Other,suppressed,9309,,,,0.12,,,,,,,,,,,,
Chronic Liver Disease,Hypothyroidism,Anxiety,suppressed,9815,,,,0.06,,,,,,,,,,,,
Chronic Liver Disease,Sleep Apnea,Cancer Lung,suppressed,10047,,,,0.09,,,,,,,,,,,,
Chronic Liver Disease,Sleep Apnea,Cancer Colorectal,suppressed,9931,,,,0.1,,,,,,,,,,,,
Chronic Liver Disease,Sleep Apnea,Cancer Prostate,suppressed,9739,,,,0.2,,,,,,,,,,,,
Chronic Liver Disease,Sleep Apnea,Cancer Other,suppressed,9450,,,,0.32,,,,,,,,,,,,
Chronic Liver Disease,Sleep Apnea,Anxiety,suppressed,9966,,,,0.18,,,,,,,,,,,,
Chronic Liver Disease,Cancer Lung,Cancer Colorectal,suppressed,10032,,,,0.05,,,,,,,,,,,,
Chronic Liver Disease,Cancer Lung,Cancer Prostate,suppressed,9839,,,,0.12,,,,,,,,,,,,
Chronic Liver Disease,Cancer Lung,Cancer Other,suppressed,9543,,,,0.17,,,,,,,,,,,,
Chronic Liver Disease,Cancer Lung,Anxiety,suppressed,10061,,,,0.09,,,,,,,,,,,,
Chronic Liver Disease,Cancer Colorectal,Cancer Prostate,suppressed,9726,,,,0.14,,,,,,,,,,,,
Chronic Liver Disease,Cancer Colorectal,Cancer Other,suppressed,9456,,,,0.18,,,,,,,,,,,,
Chronic Liver Disease,Cancer Colorectal,Anxiety,suppressed,9946,,,,0.08,,,,,,,,,,,,
Chronic Liver Disease,Cancer Prostate,Cancer Other,suppressed,9255,,,,0.43,,,,,,,,,,,,
Chronic Liver Disease,Cancer Prostate,Anxiety,suppressed,9756,,,,0.19,,,,,,,,,,,,
Chronic Liver Disease,Cancer Other,Anxiety,suppressed,9462,,,,0.27,,,,,,,,,,,,
Depression,Substance Use Disorder,Osteoarthritis,suppressed,8687,,,,0.86,,,,,,,,,,,,
Depression,Substance Use Disorder,Rheumatoid Arthritis,suppressed,9783,,,,0.08,,,,,,,,,,,,
Depression,Substance Use Disorder,Osteoporosis,suppressed,9789,,,,0.12,,,,,,,,,,,,
Depression,Substance Use Disorder,Hypothyroidism,suppressed,9676,,,,0.09,,,,,,,,,,,,
Depression,Substance Use Disorder,Sleep Apnea,suppressed,9829,,,,0.2,,,,,,,,,,,,
Depression,Substance Use Disorder,Cancer Lung,suppressed,9920,,,,0.2,,,,,,,,,,,,
Depression,Substance Use Disorder,Cancer Colorectal,suppressed,9797,,,,0.16,,,,,,,,,,,,
Depression,Substance Use Disorder,Cancer Prostate,suppressed,9619,,,,0.33,,,,,,,,,,,,
Depression,Substance Use Disorder,Cancer Other,suppressed,9319,,,,0.46,,,,,,,,,,,,
Depression,Substance Use Disorder,Anxiety,suppressed,9883,,,,0.27,,,,,,,,,,,,
Depression,Osteoarthritis,Rheumatoid Arthritis,suppressed,8693,,,,0.28,,,,,,,,,,,,
Depression,Osteoarthritis,Osteoporosis,suppressed,8687,,,,0.39,,,,,,,,,,,,
Depression,Osteoarthritis,Hypothyroidism,suppressed,8574,,,,0.37,,,,,,,,,,,,
Depression,Osteoarthritis,Sleep Apnea,suppressed,8721,,,,0.78,,,,,,,,,,,,
Depression,Osteoarthritis,Cancer Lung,suppressed,8788,,,,0.56,,,,,,,,,,,,
Depression,Osteoarthritis,Cancer Colorectal,suppressed,8681,,,,0.57,,,,,,,,,,,,
Depression,Osteoarthritis,Cancer Prostate,suppressed,8537,,,,1.43,,,,,,,,,,,,
Depression,Osteoarthritis,Cancer Other,suppressed,8256,,,,1.75,,,,,,,,,,,,
Depression,Osteoarthritis,Anxiety,suppressed,8760,,,,0.97,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Osteoporosis,suppressed,9781,,,,0.04,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Hypothyroidism,suppressed,9669,,,,0.03,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Sleep Apnea,suppressed,9815,,,,0.07,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Cancer Lung,suppressed,9900,,,,0.05,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Cancer Colorectal,suppressed,9781,,,,0.05,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Cancer Prostate,suppressed,9606,,,,0.12,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Cancer Other,suppressed,9301,,,,0.14,,,,,,,,,,,,
Depression,Rheumatoid Arthritis,Anxiety,suppressed,9865,,,,0.09,,,,,,,,,,,,
Depression,Osteoporosis,Hypothyroidism,suppressed,9670,,,,0.04,,,,,,,,,,,,
Depression,Osteoporosis,Sleep Apnea,suppressed,9823,,,,0.09,,,,,,,,,,,,
Depression,Osteoporosis,Cancer Lung,suppressed,9907,,,,0.09,,,,,,,,,,,,
Depression,Osteoporosis,Cancer Colorectal,suppressed,9786,,,,0.07,,,,,,,,,,,,
Depression,Osteoporosis,Cancer Prostate,suppressed,9622,,,,0.16,,,,,,,,,,,,
Depression,Osteoporosis,Cancer Other,suppressed,9312,,,,0.2,,,,,,,,,,,,
Depression,Osteoporosis,Anxiety,suppressed,9870,,,,0.14,,,,,,,,,,,,
Depression,Hypothyroidism,Sleep Apnea,suppressed,9709,,,,0.09,,,,,,,,,,,,
Depression,Hypothyroidism,Cancer Lung,suppressed,9793,,,,0.06,,,,,,,,,,,,
Depression,Hypothyroidism,Cancer Colorectal,suppressed,9670,,,,0.06,,,,,,,,,,,,
Depression,Hypothyroidism,Cancer Prostate,suppressed,9504,,,,0.15,,,,,,,,,,,,
